Time,ADC1 (V)
22.219725,-9.667618
22.220698,-9.66808
22.221671,-9.667097
22.222643,-9.667431
22.223616,-9.668768
22.224589,-9.669214
22.225562,-9.668932
22.226535,-9.668622
22.227507,-9.668245
22.22848,-9.668645
22.229453,-9.668944
22.230426,-9.668803
22.231399,-9.668537
22.232371,-9.668168
22.233344,-9.66819
22.234317,-9.667087
22.23529,-9.667807
22.236263,-9.667182
22.237235,-9.66835
22.238208,-9.667521
22.239181,-9.667146
22.240154,-9.6677
22.241127,-9.6677
22.242099,-9.666426
22.243072,-9.668487
22.244045,-9.667448
22.245018,-9.667417
22.245991,-9.666738
22.246963,-9.666424
22.247936,-9.666679
22.248909,-9.666722
22.249882,-9.667439
22.250855,-9.666856
22.251827,-9.666828
22.2528,-9.666297
22.253773,-9.66889
22.254746,-9.668104
22.255719,-9.667748
22.256691,-9.667959
22.257664,-9.666722
22.258637,-9.667139
22.25961,-9.66725
22.260583,-9.667004
22.261555,-9.666664
22.262528,-9.666474
22.263501,-9.667639
22.264474,-9.668552
22.265447,-9.669221
22.266419,-9.669155
22.267392,-9.668515
22.268365,-9.668357
22.269338,-9.668987
22.270311,-9.669515
22.271283,-9.669675
22.272256,-9.66908
22.273229,-9.668855
22.274202,-9.668724
22.275175,-9.667823
22.276147,-9.668153
22.27712,-9.666533
22.278093,-9.666637
22.279066,-9.66703
22.280039,-9.666958
22.281011,-9.666466
22.281984,-9.666875
22.282957,-9.666614
22.28393,-9.667158
22.284903,-9.667371
22.285875,-9.667313
22.286848,-9.669244
22.287821,-9.667165
22.288794,-9.667031
22.289767,-9.666962
22.290739,-9.667073
22.291712,-9.666522
22.292685,-9.667076
22.293658,-9.667077
22.294631,-9.666928
22.295603,-9.666974
22.296576,-9.666628
22.297549,-9.66689
22.298522,-9.667274
22.299495,-9.666644
22.300467,-9.666636
22.30144,-9.667291
22.302413,-9.667083
22.303386,-9.66846
22.304359,-9.666935
22.305331,-9.667434
22.306304,-9.668172
22.307277,-9.668059
22.30825,-9.668175
22.309223,-9.667966
22.310195,-9.667325
22.311168,-9.667709
22.312141,-9.669642
22.313114,-9.669671
22.314087,-9.669246
22.315059,-9.668744
22.316032,-9.667746
22.317005,-9.667818
22.317978,-9.668076
22.318951,-9.667829
22.319923,-9.667493
22.320896,-9.66683
22.321869,-9.666946
22.322842,-9.667525
22.323815,-9.667808
22.324787,-9.66739
22.32576,-9.66651
22.326733,-9.667313
22.327706,-9.666848
22.328679,-9.667513
22.329651,-9.666754
22.330624,-9.666221
22.331597,-9.666837
22.33257,-9.667302
22.333543,-9.66815
22.334515,-9.667272
22.335488,-9.666395
22.336461,-9.668075
22.337434,-9.668092
22.338407,-9.667806
22.339379,-9.667686
22.340352,-9.66728
22.341325,-9.667437
22.342298,-9.668926
22.343271,-9.669389
22.344243,-9.669366
22.345216,-9.669057
22.346189,-9.668777
22.347162,-9.669169
22.348135,-9.669443
22.349107,-9.670515
22.35008,-9.670104
22.351053,-9.668592
22.352026,-9.668486
22.352999,-9.668802
22.353971,-9.669914
22.354944,-9.66953
22.355917,-9.668975
22.35689,-9.669304
22.357863,-9.669265
22.358835,-9.669343
22.359808,-9.669658
22.360781,-9.669239
22.361754,-9.668887
22.362727,-9.667812
22.363699,-9.667597
22.364672,-9.668707
22.365645,-9.667206
22.366618,-9.666427
22.367591,-9.666023
22.368563,-9.667129
22.369536,-9.667062
22.370509,-9.668651
22.371482,-9.666975
22.372455,-9.666205
22.373427,-9.666979
22.3744,-9.666891
22.375373,-9.666687
22.376346,-9.666673
22.377319,-9.667092
22.378291,-9.666782
22.379264,-9.66736
22.380237,-9.667879
22.38121,-9.666612
22.382183,-9.666878
22.383155,-9.666647
22.384128,-9.667537
22.385101,-9.667754
22.386074,-9.666907
22.387047,-9.667785
22.388019,-9.666895
22.388992,-9.667479
22.389965,-9.667486
22.390938,-9.66706
22.391911,-9.667103
22.392883,-9.666843
22.393856,-9.668115
22.394829,-9.668647
22.395802,-9.669474
22.396775,-9.66878
22.397747,-9.669001
22.39872,-9.669085
22.399693,-9.669447
22.400666,-9.669691
22.401639,-9.669412
22.402611,-9.668991
22.403584,-9.668816
22.404557,-9.66872
22.40553,-9.667572
22.406503,-9.66828
22.407475,-9.66744
22.408448,-9.666608
22.409421,-9.666538
22.410394,-9.666907
22.411367,-9.667341
22.412339,-9.66652
22.413312,-9.666147
22.414285,-9.666221
22.415258,-9.666632
22.416231,-9.666921
22.417203,-9.666912
22.418176,-9.666249
22.419149,-9.666315
22.420122,-9.666849
22.421095,-9.667068
22.422067,-9.667084
22.42304,-9.666479
22.424013,-9.666065
22.424986,-9.666427
22.425959,-9.667168
22.426931,-9.667056
22.427904,-9.666914
22.428877,-9.666225
22.42985,-9.666024
22.430823,-9.666702
22.431795,-9.667019
22.432768,-9.666803
22.433741,-9.666701
22.434714,-9.666083
22.435687,-9.666859
22.436659,-9.667462
22.437632,-9.667652
22.438605,-9.667338
22.439578,-9.666523
22.440551,-9.666665
22.441523,-9.666999
22.442496,-9.667512
22.443469,-9.667546
22.444442,-9.666685
22.445415,-9.666
22.446387,-9.666487
22.44736,-9.667207
22.448333,-9.667308
22.449306,-9.666613
22.450279,-9.666342
22.451251,-9.666567
22.452224,-9.667503
22.453197,-9.667885
22.45417,-9.66748
22.455143,-9.66655
22.456115,-9.666876
22.457088,-9.6677
22.458061,-9.667834
22.459034,-9.667958
22.460007,-9.667171
22.460979,-9.666832
22.461952,-9.666724
22.462925,-9.667376
22.463898,-9.667586
22.464871,-9.666852
22.465843,-9.666278
22.466816,-9.666628
22.467789,-9.66693
22.468762,-9.667359
22.469735,-9.667357
22.470707,-9.667264
22.47168,-9.666534
22.472653,-9.666999
22.473626,-9.668458
22.474599,-9.666777
22.475571,-9.667007
22.476544,-9.666135
22.477517,-9.666815
22.47849,-9.667609
22.479463,-9.667203
22.480435,-9.666822
22.481408,-9.666162
22.482381,-9.666567
22.483354,-9.667112
22.484327,-9.667255
22.485299,-9.66701
22.486272,-9.666557
22.487245,-9.667598
22.488218,-9.666966
22.489191,-9.667524
22.490163,-9.667204
22.491136,-9.667072
22.492109,-9.667057
22.493082,-9.667762
22.494055,-9.668614
22.495027,-9.668497
22.496,-9.668386
22.496973,-9.66761
22.497946,-9.667626
22.498919,-9.668089
22.499891,-9.669393
22.500864,-9.670392
22.501837,-9.669789
22.50281,-9.669272
22.503783,-9.668724
22.504755,-9.668946
22.505728,-9.668038
22.506701,-9.667411
22.507674,-9.667419
22.508647,-9.667311
22.509619,-9.667355
22.510592,-9.667853
22.511565,-9.667091
22.512538,-9.666361
22.513511,-9.666178
22.514483,-9.666839
22.515456,-9.667392
22.516429,-9.666813
22.517402,-9.666282
22.518375,-9.666336
22.519347,-9.667147
22.52032,-9.669004
22.521293,-9.668711
22.522266,-9.668777
22.523239,-9.668122
22.524211,-9.668519
22.525184,-9.668905
22.526157,-9.669098
22.52713,-9.668482
22.528103,-9.666518
22.529075,-9.666999
22.530048,-9.667012
22.531021,-9.667737
22.531994,-9.66715
22.532967,-9.6662
22.533939,-9.666952
22.534912,-9.667917
22.535885,-9.66948
22.536858,-9.669382
22.537831,-9.668598
22.538803,-9.668128
22.539776,-9.668779
22.540749,-9.669156
22.541722,-9.668806
22.542695,-9.668927
22.543667,-9.668284
22.54464,-9.668418
22.545613,-9.667233
22.546586,-9.666848
22.547559,-9.667281
22.548531,-9.666999
22.549504,-9.667085
22.550477,-9.666084
22.55145,-9.666909
22.552423,-9.667478
22.553395,-9.668496
22.554368,-9.667941
22.555341,-9.667047
22.556314,-9.667138
22.557287,-9.667782
22.558259,-9.667721
22.559232,-9.666834
22.560205,-9.666893
22.561178,-9.666526
22.562151,-9.667244
22.563123,-9.667153
22.564096,-9.667352
22.565069,-9.666038
22.566042,-9.666139
22.567015,-9.666966
22.567987,-9.667495
22.56896,-9.667671
22.569933,-9.666789
22.570906,-9.667425
22.571879,-9.667143
22.572851,-9.667929
22.573824,-9.667798
22.574797,-9.666161
22.57577,-9.666262
22.576743,-9.667644
22.577715,-9.669523
22.578688,-9.669357
22.579661,-9.668655
22.580634,-9.667878
22.581607,-9.668227
22.582579,-9.669193
22.583552,-9.669548
22.584525,-9.669225
22.585498,-9.668247
22.586471,-9.668565
22.587443,-9.668862
22.588416,-9.667456
22.589389,-9.667617
22.590362,-9.666962
22.591335,-9.666537
22.592307,-9.667219
22.59328,-9.66748
22.594253,-9.667568
22.595226,-9.666559
22.596199,-9.666204
22.597171,-9.666607
22.598144,-9.667406
22.599117,-9.667861
22.60009,-9.667271
22.601063,-9.666557
22.602035,-9.666657
22.603008,-9.668014
22.603981,-9.668911
22.604954,-9.667381
22.605927,-9.666209
22.606899,-9.666351
22.607872,-9.667254
22.608845,-9.668065
22.609818,-9.666885
22.610791,-9.665983
22.611763,-9.665747
22.612736,-9.66668
22.613709,-9.667846
22.614682,-9.667162
22.615655,-9.666448
22.616627,-9.66862
22.6176,-9.669687
22.618573,-9.671078
22.619546,-9.670528
22.620519,-9.668874
22.621491,-9.668788
22.622464,-9.669161
22.623437,-9.670309
22.62441,-9.670619
22.625383,-9.669196
22.626355,-9.668919
22.627328,-9.668877
22.628301,-9.670185
22.629274,-9.670418
22.630247,-9.667036
22.631219,-9.666763
22.632192,-9.665509
22.633165,-9.666903
22.634138,-9.668285
22.635111,-9.667635
22.636083,-9.666024
22.637056,-9.668362
22.638029,-9.667696
22.639002,-9.668248
22.639975,-9.668183
22.640947,-9.666968
22.64192,-9.665939
22.642893,-9.666739
22.643866,-9.668312
22.644839,-9.667942
22.645811,-9.66641
22.646784,-9.665961
22.647757,-9.667332
22.64873,-9.66788
22.649703,-9.668202
22.650675,-9.667721
22.651648,-9.666537
22.652621,-9.666189
22.653594,-9.669153
22.654567,-9.668274
22.655539,-9.667123
22.656512,-9.666934
22.657485,-9.666564
22.658458,-9.666893
22.659431,-9.66764
22.660403,-9.668167
22.661376,-9.668749
22.662349,-9.667761
22.663322,-9.668476
22.664295,-9.669108
22.665267,-9.669128
22.66624,-9.668752
22.667213,-9.668003
22.668186,-9.667999
22.669159,-9.668827
22.670131,-9.669969
22.671104,-9.668941
22.672077,-9.667084
22.67305,-9.666504
22.674023,-9.667455
22.674995,-9.667831
22.675968,-9.667164
22.676941,-9.666555
22.677914,-9.666719
22.678887,-9.667898
22.679859,-9.669094
22.680832,-9.669124
22.681805,-9.667881
22.682778,-9.666324
22.683751,-9.66648
22.684723,-9.667003
22.685696,-9.666823
22.686669,-9.668223
22.687642,-9.667185
22.688615,-9.666966
22.689587,-9.667617
22.69056,-9.667063
22.691533,-9.667817
22.692506,-9.666974
22.693479,-9.666317
22.694451,-9.667648
22.695424,-9.667398
22.696397,-9.667675
22.69737,-9.666394
22.698343,-9.666114
22.699315,-9.667052
22.700288,-9.667114
22.701261,-9.66758
22.702234,-9.668429
22.703207,-9.6691
22.704179,-9.668764
22.705152,-9.669021
22.706125,-9.669092
22.707098,-9.669218
22.708071,-9.669135
22.709043,-9.668741
22.710016,-9.669291
22.710989,-9.669447
22.711962,-9.669112
22.712935,-9.666481
22.713907,-9.66724
22.71488,-9.667179
22.715853,-9.666989
22.716826,-9.666935
22.717799,-9.666519
22.718771,-9.667322
22.719744,-9.667615
22.720717,-9.667916
22.72169,-9.667899
22.722663,-9.666611
22.723635,-9.66769
22.724608,-9.667358
22.725581,-9.667777
22.726554,-9.667543
22.727527,-9.666815
22.728499,-9.667146
22.729472,-9.66657
22.730445,-9.667132
22.731418,-9.666889
22.732391,-9.666641
22.733363,-9.666552
22.734336,-9.66693
22.735309,-9.667403
22.736282,-9.667417
22.737255,-9.668776
22.738227,-9.667316
22.7392,-9.666887
22.740173,-9.667
22.741146,-9.66757
22.742119,-9.667252
22.743091,-9.667261
22.744064,-9.668716
22.745037,-9.669067
22.74601,-9.668765
22.746983,-9.668521
22.747955,-9.668433
22.748928,-9.668999
22.749901,-9.669539
22.750874,-9.669091
22.751847,-9.669034
22.752819,-9.668965
22.753792,-9.669121
22.754765,-9.668248
22.755738,-9.667078
22.756711,-9.668002
22.757683,-9.668752
22.758656,-9.667954
22.759629,-9.667445
22.760602,-9.667119
22.761575,-9.667198
22.762547,-9.667398
22.76352,-9.667468
22.764493,-9.667414
22.765466,-9.667269
22.766439,-9.668062
22.767411,-9.667167
22.768384,-9.667612
22.769357,-9.667953
22.77033,-9.669171
22.771303,-9.667869
22.772275,-9.667335
22.773248,-9.668358
22.774221,-9.669291
22.775194,-9.667874
22.776167,-9.666781
22.777139,-9.66716
22.778112,-9.667804
22.779085,-9.668308
22.780058,-9.667901
22.781031,-9.667623
22.782003,-9.667756
22.782976,-9.667338
22.783949,-9.668475
22.784922,-9.669671
22.785895,-9.669426
22.786867,-9.669739
22.78784,-9.670121
22.788813,-9.67013
22.789786,-9.669976
22.790759,-9.669273
22.791731,-9.669336
22.792704,-9.669785
22.793677,-9.670267
22.79465,-9.670079
22.795623,-9.667332
22.796595,-9.666774
22.797568,-9.667097
22.798541,-9.667902
22.799514,-9.667444
22.800487,-9.66702
22.801459,-9.666993
22.802432,-9.66691
22.803405,-9.667672
22.804378,-9.66769
22.805351,-9.666962
22.806323,-9.666532
22.807296,-9.666783
22.808269,-9.666741
22.809242,-9.667305
22.810215,-9.667128
22.811187,-9.666809
22.81216,-9.666443
22.813133,-9.666767
22.814106,-9.666973
22.815079,-9.667591
22.816051,-9.666763
22.817024,-9.666237
22.817997,-9.666661
22.81897,-9.667035
22.819943,-9.667557
22.820915,-9.667239
22.821888,-9.66686
22.822861,-9.66666
22.823834,-9.667076
22.824807,-9.667323
22.825779,-9.667248
22.826752,-9.66656
22.827725,-9.666094
22.828698,-9.667005
22.829671,-9.667542
22.830643,-9.667246
22.831616,-9.666587
22.832589,-9.666359
22.833562,-9.666867
22.834535,-9.667457
22.835507,-9.667637
22.83648,-9.66693
22.837453,-9.66662
22.838426,-9.666545
22.839399,-9.667352
22.840371,-9.667671
22.841344,-9.666889
22.842317,-9.666702
22.84329,-9.666707
22.844263,-9.66713
22.845235,-9.667531
22.846208,-9.667152
22.847181,-9.666795
22.848154,-9.66636
22.849127,-9.666987
22.850099,-9.667646
22.851072,-9.667338
22.852045,-9.666938
22.853018,-9.666947
22.853991,-9.667753
22.854963,-9.66791
22.855936,-9.667417
22.856909,-9.667114
22.857882,-9.666665
22.858855,-9.666959
22.859827,-9.667407
22.8608,-9.66731
22.861773,-9.667221
22.862746,-9.666161
22.863719,-9.667024
22.864691,-9.667368
22.865664,-9.667447
22.866637,-9.666492
22.86761,-9.667813
22.868583,-9.666715
22.869555,-9.66797
22.870528,-9.668337
22.871501,-9.667506
22.872474,-9.666562
22.873447,-9.666888
22.874419,-9.667313
22.875392,-9.667525
22.876365,-9.666564
22.877338,-9.666316
22.878311,-9.66626
22.879283,-9.667317
22.880256,-9.667465
22.881229,-9.666975
22.882202,-9.667476
22.883175,-9.667664
22.884147,-9.667896
22.88512,-9.668358
22.886093,-9.669025
22.887066,-9.668668
22.888039,-9.667852
22.889011,-9.668252
22.889984,-9.669277
22.890957,-9.669088
22.89193,-9.66819
22.892903,-9.66779
22.893875,-9.668648
22.894848,-9.66932
22.895821,-9.668358
22.896794,-9.666369
22.897767,-9.667224
22.898739,-9.668924
22.899712,-9.667187
22.900685,-9.66779
22.901658,-9.66715
22.902631,-9.667092
22.903603,-9.668349
22.904576,-9.667321
22.905549,-9.667731
22.906522,-9.667815
22.907495,-9.667268
22.908467,-9.667211
22.90944,-9.668064
22.910413,-9.667693
22.911386,-9.667624
22.912359,-9.666359
22.913331,-9.66746
22.914304,-9.669392
22.915277,-9.667934
22.91625,-9.667517
22.917223,-9.667097
22.918195,-9.666925
22.919168,-9.667434
22.920141,-9.6692
22.921114,-9.668385
22.922087,-9.667554
22.923059,-9.667243
22.924032,-9.666938
22.925005,-9.668078
22.925978,-9.66828
22.926951,-9.668428
22.927923,-9.668769
22.928896,-9.669138
22.929869,-9.669756
22.930842,-9.669352
22.931815,-9.668451
22.932787,-9.668109
22.93376,-9.66822
22.934733,-9.668435
22.935706,-9.668983
22.936679,-9.669499
22.937651,-9.6687
22.938624,-9.666273
22.939597,-9.667586
22.94057,-9.668342
22.941543,-9.667623
22.942515,-9.666613
22.943488,-9.666324
22.944461,-9.667154
22.945434,-9.670022
22.946407,-9.668511
22.947379,-9.66666
22.948352,-9.665931
22.949325,-9.667207
22.950298,-9.667554
22.951271,-9.667709
22.952243,-9.667283
22.953216,-9.668157
22.954189,-9.66746
22.955162,-9.667337
22.956135,-9.667688
22.957107,-9.667121
22.95808,-9.666464
22.959053,-9.66726
22.960026,-9.667488
22.960999,-9.669618
22.961971,-9.667662
22.962944,-9.666522
22.963917,-9.666915
22.96489,-9.667096
22.965863,-9.667477
22.966835,-9.666803
22.967808,-9.667047
22.968781,-9.667177
22.969754,-9.668155
22.970727,-9.668337
22.971699,-9.667986
22.972672,-9.667583
22.973645,-9.667497
22.974618,-9.66766
22.975591,-9.668524
22.976563,-9.66929
22.977536,-9.668289
22.978509,-9.667184
22.979482,-9.667655
22.980455,-9.668092
22.981427,-9.667713
22.9824,-9.667154
22.983373,-9.666603
22.984346,-9.666748
22.985319,-9.66721
22.986291,-9.667803
22.987264,-9.668024
22.988237,-9.66706
22.98921,-9.667175
22.990183,-9.667053
22.991155,-9.66759
22.992128,-9.668577
22.993101,-9.666926
22.994074,-9.667014
22.995047,-9.666869
22.996019,-9.667144
22.996992,-9.666976
22.997965,-9.666816
22.998938,-9.667012
22.999911,-9.666512
23.000883,-9.666912
23.001856,-9.667122
23.002829,-9.666945
23.003802,-9.667346
23.004775,-9.666974
23.005747,-9.666964
23.00672,-9.668087
23.007693,-9.667751
23.008666,-9.666924
23.009639,-9.666711
23.010611,-9.667344
23.011584,-9.667334
23.012557,-9.667295
23.01353,-9.66702
23.014503,-9.666992
23.015475,-9.666993
23.016448,-9.667043
23.017421,-9.667247
23.018394,-9.667389
23.019367,-9.667562
23.020339,-9.667985
23.021312,-9.667533
23.022285,-9.668134
23.023258,-9.66865
23.024231,-9.668259
23.025203,-9.667852
23.026176,-9.667529
23.027149,-9.666736
23.028122,-9.667358
23.029095,-9.667618
23.030067,-9.667179
23.03104,-9.666812
23.032013,-9.666412
23.032986,-9.667039
23.033959,-9.668038
23.034931,-9.667746
23.035904,-9.666458
23.036877,-9.668414
23.03785,-9.66948
23.038823,-9.669226
23.039795,-9.669564
23.040768,-9.668643
23.041741,-9.667903
23.042714,-9.668571
23.043687,-9.668113
23.044659,-9.668338
23.045632,-9.667035
23.046605,-9.666521
23.047578,-9.665846
23.048551,-9.666732
23.049523,-9.668129
23.050496,-9.667751
23.051469,-9.666971
23.052442,-9.667283
23.053415,-9.668967
23.054387,-9.668998
23.05536,-9.668897
23.056333,-9.667504
23.057306,-9.667475
23.058279,-9.669003
23.059251,-9.67054
23.060224,-9.670678
23.061197,-9.669691
23.06217,-9.668396
23.063143,-9.66874
23.064115,-9.670061
23.065088,-9.670798
23.066061,-9.669671
23.067034,-9.667328
23.068007,-9.667097
23.068979,-9.669926
23.069952,-9.671006
23.070925,-9.670016
23.071898,-9.668073
23.072871,-9.668202
23.073843,-9.669301
23.074816,-9.670855
23.075789,-9.670075
23.076762,-9.668673
23.077735,-9.66792
23.078707,-9.668977
23.07968,-9.670233
23.080653,-9.670213
23.081626,-9.668849
23.082599,-9.667777
23.083571,-9.668574
23.084544,-9.670371
23.085517,-9.670295
23.08649,-9.669616
23.087463,-9.668739
23.088435,-9.668481
23.089408,-9.66961
23.090381,-9.67049
23.091354,-9.669638
23.092327,-9.668297
23.093299,-9.668289
23.094272,-9.669491
23.095245,-9.67047
23.096218,-9.6704
23.097191,-9.667618
23.098163,-9.668027
23.099136,-9.669381
23.100109,-9.670594
23.101082,-9.670151
23.102055,-9.66877
23.103027,-9.668255
23.104,-9.669191
23.104973,-9.670677
23.105946,-9.670684
23.106919,-9.669965
23.107891,-9.668559
23.108864,-9.66695
23.109837,-9.667349
23.11081,-9.668545
23.111783,-9.667439
23.112755,-9.66632
23.113728,-9.666501
23.114701,-9.666726
23.115674,-9.668771
23.116647,-9.667618
23.117619,-9.667318
23.118592,-9.666909
23.119565,-9.667108
23.120538,-9.669388
23.121511,-9.668887
23.122483,-9.667087
23.123456,-9.667517
23.124429,-9.667485
23.125402,-9.667138
23.126375,-9.667612
23.127347,-9.667077
23.12832,-9.66673
23.129293,-9.66697
23.130266,-9.666938
23.131239,-9.668912
23.132211,-9.667794
23.133184,-9.666415
23.134157,-9.666939
23.13513,-9.667709
23.136103,-9.667391
23.137075,-9.669176
23.138048,-9.668179
23.139021,-9.66826
23.139994,-9.669397
23.140967,-9.67006
23.141939,-9.670001
23.142912,-9.66965
23.143885,-9.669086
23.144858,-9.669273
23.145831,-9.670119
23.146803,-9.670338
23.147776,-9.669331
23.148749,-9.667557
23.149722,-9.666452
23.150695,-9.667362
23.151667,-9.667643
23.15264,-9.666845
23.153613,-9.668309
23.154586,-9.666778
23.155559,-9.667011
23.156531,-9.668555
23.157504,-9.667617
23.158477,-9.666852
23.15945,-9.667093
23.160423,-9.666824
23.161395,-9.667081
23.162368,-9.668023
23.163341,-9.666763
23.164314,-9.666699
23.165287,-9.667717
23.166259,-9.667037
23.167232,-9.666634
23.168205,-9.666806
23.169178,-9.667634
23.170151,-9.668561
23.171123,-9.668371
23.172096,-9.667693
23.173069,-9.666665
23.174042,-9.666504
23.175015,-9.667569
23.175987,-9.667856
23.17696,-9.667188
23.177933,-9.667499
23.178906,-9.667127
23.179879,-9.668503
23.180851,-9.669408
23.181824,-9.669174
23.182797,-9.66841
23.18377,-9.668106
23.184743,-9.669262
23.185715,-9.669837
23.186688,-9.669305
23.187661,-9.667847
23.188634,-9.667246
23.189607,-9.668023
23.190579,-9.668626
23.191552,-9.667137
23.192525,-9.666597
23.193498,-9.667219
23.194471,-9.667077
23.195443,-9.66791
23.196416,-9.667433
23.197389,-9.666608
23.198362,-9.666432
23.199335,-9.667059
23.200307,-9.667379
23.20128,-9.667612
23.202253,-9.666731
23.203226,-9.667105
23.204199,-9.667313
23.205171,-9.667919
23.206144,-9.668215
23.207117,-9.667379
23.20809,-9.666644
23.209063,-9.666686
23.210035,-9.667225
23.211008,-9.667542
23.211981,-9.667027
23.212954,-9.666651
23.213927,-9.666296
23.214899,-9.667455
23.215872,-9.669292
23.216845,-9.668268
23.217818,-9.667505
23.218791,-9.667183
23.219763,-9.667803
23.220736,-9.66847
23.221709,-9.668161
23.222682,-9.667958
23.223655,-9.667553
23.224627,-9.668247
23.2256,-9.668577
23.226573,-9.668837
23.227546,-9.668053
23.228519,-9.668149
23.229491,-9.668434
23.230464,-9.669011
23.231437,-9.669416
23.23241,-9.668849
23.233383,-9.667934
23.234355,-9.667456
23.235328,-9.667783
23.236301,-9.668553
23.237274,-9.668198
23.238247,-9.667671
23.239219,-9.667517
23.240192,-9.668601
23.241165,-9.666722
23.242138,-9.666247
23.243111,-9.666475
23.244083,-9.667395
23.245056,-9.667881
23.246029,-9.667072
23.247002,-9.666368
23.247975,-9.665971
23.248947,-9.667008
23.24992,-9.667433
23.250893,-9.667682
23.251866,-9.666882
23.252839,-9.666208
23.253811,-9.667716
23.254784,-9.667726
23.255757,-9.668323
23.25673,-9.667165
23.257703,-9.665744
23.258675,-9.666693
23.259648,-9.667479
23.260621,-9.668429
23.261594,-9.666994
23.262567,-9.66706
23.263539,-9.667668
23.264512,-9.668952
23.265485,-9.670192
23.266458,-9.669551
23.267431,-9.668181
23.268403,-9.667986
23.269376,-9.668482
23.270349,-9.670209
23.271322,-9.669485
23.272295,-9.668215
23.273267,-9.667732
23.27424,-9.667167
23.275213,-9.667971
23.276186,-9.667562
23.277159,-9.667407
23.278131,-9.66578
23.279104,-9.666322
23.280077,-9.666932
23.28105,-9.667546
23.282023,-9.666945
23.282995,-9.665834
23.283968,-9.666879
23.284941,-9.667945
23.285914,-9.668588
23.286887,-9.669499
23.287859,-9.667734
23.288832,-9.666873
23.289805,-9.667833
23.290778,-9.668064
23.291751,-9.667055
23.292723,-9.666565
23.293696,-9.666504
23.294669,-9.667068
23.295642,-9.667804
23.296615,-9.667569
23.297587,-9.666329
23.29856,-9.66627
23.299533,-9.667087
23.300506,-9.667447
23.301479,-9.667788
23.302451,-9.666464
23.303424,-9.66818
23.304397,-9.667602
23.30537,-9.668331
23.306343,-9.668519
23.307315,-9.667701
23.308288,-9.667248
23.309261,-9.667609
23.310234,-9.670181
23.311207,-9.66997
23.312179,-9.669602
23.313152,-9.668814
23.314125,-9.668748
23.315098,-9.668002
23.316071,-9.667976
23.317043,-9.666953
23.318016,-9.666741
23.318989,-9.667431
23.319962,-9.668373
23.320935,-9.668696
23.321907,-9.667603
23.32288,-9.667431
23.323853,-9.667232
23.324826,-9.667321
23.325799,-9.667534
23.326771,-9.667049
23.327744,-9.665833
23.328717,-9.666721
23.32969,-9.666923
23.330663,-9.66751
23.331635,-9.6667
23.332608,-9.665829
23.333581,-9.666192
23.334554,-9.667179
23.335527,-9.667754
23.336499,-9.669054
23.337472,-9.667516
23.338445,-9.666681
23.339418,-9.667668
23.340391,-9.66894
23.341363,-9.669246
23.342336,-9.668277
23.343309,-9.668015
23.344282,-9.668744
23.345255,-9.669618
23.346227,-9.669949
23.3472,-9.66922
23.348173,-9.668404
23.349146,-9.669138
23.350119,-9.670237
23.351091,-9.669642
23.352064,-9.66917
23.353037,-9.668016
23.35401,-9.668903
23.354983,-9.670141
23.355955,-9.67045
23.356928,-9.669903
23.357901,-9.668336
23.358874,-9.668812
23.359847,-9.670065
23.360819,-9.670784
23.361792,-9.669966
23.362765,-9.666419
23.363738,-9.66696
23.364711,-9.667552
23.365683,-9.668563
23.366656,-9.667465
23.367629,-9.667827
23.368602,-9.667678
23.369575,-9.667444
23.370547,-9.670014
23.37152,-9.668359
23.372493,-9.666826
23.373466,-9.66713
23.374439,-9.667799
23.375411,-9.668986
23.376384,-9.66781
23.377357,-9.666102
23.37833,-9.666055
23.379303,-9.667595
23.380275,-9.667738
23.381248,-9.667575
23.382221,-9.66666
23.383194,-9.666259
23.384167,-9.666592
23.385139,-9.667479
23.386112,-9.667406
23.387085,-9.666837
23.388058,-9.666028
23.389031,-9.666307
23.390003,-9.667263
23.390976,-9.66748
23.391949,-9.66642
23.392922,-9.666037
23.393895,-9.666354
23.394867,-9.667505
23.39584,-9.6677
23.396813,-9.667056
23.397786,-9.666138
23.398759,-9.666579
23.399731,-9.667367
23.400704,-9.668081
23.401677,-9.667456
23.40265,-9.66683
23.403623,-9.667032
23.404595,-9.668345
23.405568,-9.670167
23.406541,-9.669663
23.407514,-9.66899
23.408487,-9.668875
23.409459,-9.669237
23.410432,-9.669768
23.411405,-9.669553
23.412378,-9.666873
23.413351,-9.665959
23.414323,-9.668047
23.415296,-9.667718
23.416269,-9.667431
23.417242,-9.667078
23.418215,-9.666825
23.419187,-9.6674
23.42016,-9.668846
23.421133,-9.667483
23.422106,-9.667097
23.423079,-9.666965
23.424051,-9.667787
23.425024,-9.668064
23.425997,-9.667251
23.42697,-9.66697
23.427943,-9.666469
23.428915,-9.667143
23.429888,-9.668053
23.430861,-9.667163
23.431834,-9.666995
23.432807,-9.666136
23.433779,-9.667189
23.434752,-9.667803
23.435725,-9.667712
23.436698,-9.668284
23.437671,-9.667758
23.438643,-9.667825
23.439616,-9.667765
23.440589,-9.667432
23.441562,-9.666861
23.442535,-9.667448
23.443507,-9.668577
23.44448,-9.669607
23.445453,-9.670527
23.446426,-9.669626
23.447399,-9.66863
23.448371,-9.668739
23.449344,-9.669954
23.450317,-9.670074
23.45129,-9.66965
23.452263,-9.668863
23.453235,-9.668508
23.454208,-9.668023
23.455181,-9.668188
23.456154,-9.668058
